x,y,Ez
-65.48+0j,2+0j,-0.447807405660119-0.856293351748804j
-65.46+0j,2+0j,-0.440417961038763-0.869287230493248j
-65.44+0j,2+0j,-0.438953194354187-0.884165625673941j
-65.42+0j,2+0j,-0.443668277901465-0.898355326878398j
-65.4+0j,2+0j,-0.453749424248334-0.909401485061998j
-65.38+0j,2+0j,-0.467454340178481-0.915392305660166j
-65.36+0j,2+0j,-0.482413342194376-0.915289927543081j
-65.34+0j,2+0j,-0.496039092590467-0.909110222051751j
-65.32+0j,2+0j,-0.505974109669289-0.897920364079041j
-65.3+0j,2+0j,-0.510498650108192-0.883654540849587j
-65.28+0j,2+0j,-0.508828393456692-0.86877962387694j
-65.26+0j,2+0j,-0.501250400396401-0.855868593402736j
-65.24+0j,2+0j,-0.48907377741653-0.847155479438784j
-65.22+0j,2+0j,-0.474403526737913-0.844148802946197j
-65.2+0j,2+0j,-0.459776649334747-0.847370403990024j
-65.18+0j,2+0j,-0.447723408861102-0.856264873524928j
-65.16+0j,2+0j,-0.440329629205394-0.869295306981126j
-65.14+0j,2+0j,-0.438875742293045-0.884208871512291j
-65.12+0j,2+0j,-0.443615048727217-0.898426298507476j
-65.1+0j,2+0j,-0.453729590753291-0.909487961957169j
-65.08+0j,2+0j,-0.467471324192013-0.915479394574688j
-65.06+0j,2+0j,-0.482464224292755-0.915362627430992j
-65.04+0j,2+0j,-0.496115113974259-0.909156007943017j
-65.02+0j,2+0j,-0.506062179921825-0.897931344852787j
-65+0j,2+0j,-0.510583601281646-0.883628819181154j
-64.98+0j,2+0j,-0.508895592347175-0.868721623999643j
-64.96+0j,2+0j,-0.501288269118761-0.855788300075905j
-64.94+0j,2+0j,-0.489075788118954-0.847066719038459j
-64.92+0j,2+0j,-0.474369326805929-0.844066862597683j
-64.9+0j,2+0j,-0.459712123146594-0.847309398720051j
-64.88+0j,2+0j,-0.447639665292507-0.856235314872515j
-64.86+0j,2+0j,-0.440241089105924-0.869302291876198j
-64.84+0j,2+0j,-0.43879765519927-0.884251203462782j
-64.82+0j,2+0j,-0.443560866434546-0.898496692606892j
-64.8+0j,2+0j,-0.45370865008809-0.909574298577639j
-64.78+0j,2+0j,-0.467487238141867-0.91556680598556j
-64.76+0j,2+0j,-0.4825142587134-0.91543605809242j
-64.74+0j,2+0j,-0.496190657387733-0.909202807584299j
-64.72+0j,2+0j,-0.506150225673421-0.897943447727986j
-64.7+0j,2+0j,-0.510668986950826-0.883604134094897j
-64.68+0j,2+0j,-0.508963610844255-0.868664395563441j
-64.66+0j,2+0j,-0.501327201820356-0.855708378799879j
-64.64+0j,2+0j,-0.489078923747461-0.846977865782242j
-64.62+0j,2+0j,-0.474336118254-0.843984379235411j
-64.6+0j,2+0j,-0.459648282857583-0.847247492967843j
-64.58+0j,2+0j,-0.447556182582196-0.856204653080649j
-64.56+0j,2+0j,-0.440152338476745-0.8693081612943j
-64.54+0j,2+0j,-0.438718921281372-0.884292600593318j
-64.52+0j,2+0j,-0.443505711715688-0.898566494823318j
-64.5+0j,2+0j,-0.453686578745149-0.909660489648351j
-64.48+0j,2+0j,-0.467502058372432-0.915654544633335j
-64.46+0j,2+0j,-0.48256342574135-0.915510233492172j
-64.44+0j,2+0j,-0.496265710475598-0.909250641776591j
-64.42+0j,2+0j,-0.506238244084858-0.897956696765344j
-64.4+0j,2+0j,-0.510754814310104-0.883580508761244j
-64.38+0j,2+0j,-0.50903246496046-0.868607956840743j
-64.36+0j,2+0j,-0.501367220588737-0.855628839776735j
-64.34+0j,2+0j,-0.489083208663681-0.84688892001565j
-64.32+0j,2+0j,-0.474303923513069-0.84390134326088j
-64.3+0j,2+0j,-0.459585145085182-0.847184668822076j
-64.28+0j,2+0j,-0.447472968645259-0.856172864997951j
-64.26+0j,2+0j,-0.4400633751379-0.86931289083116j
-64.24+0j,2+0j,-0.438639528612749-0.884333041461695j
-64.22+0j,2+0j,-0.443449564931534-0.898635690391395j
-64.2+0j,2+0j,-0.453663352745892-0.909746529651955j
-64.18+0j,2+0j,-0.467515760698297-0.915742615228469j
-64.16+0j,2+0j,-0.482611705164464-0.915585167783131j
-64.14+0j,2+0j,-0.496340260503995-0.909299531695407j
-64.12+0j,2+0j,-0.506326232122832-0.897971116522455j
-64.1+0j,2+0j,-0.510841090578426-0.883557966884502j
-64.08+0j,2+0j,-0.509102170948121-0.868552326582715j
-64.06+0j,2+0j,-0.501408347925801-0.855549693549155j
-64.04+0j,2+0j,-0.489088667747155-0.846799882227351j
-64.02+0j,2+0j,-0.474272765546456-0.843817744995827j
-64+0j,2+0j,-0.459522726901689-0.847120908081749j
-63.98+0j,2+0j,-0.447390031695256-0.856139927022719j
-63.96+0j,2+0j,-0.439974196999376-0.869316455548762j
-63.94+0j,2+0j,-0.438559465131887-0.884372504100465j
-63.92+0j,2+0j,-0.443392406105708-0.898704264119895j
-63.9+0j,2+0j,-0.453638947629719-0.909832412818559j
-63.88+0j,2+0j,-0.46752832039007-0.91583102244644j
-63.86+0j,2+0j,-0.482659076258349-0.915660875307583j
-63.84+0j,2+0j,-0.496414294347224-0.909349498898149j
-63.82+0j,2+0j,-0.506414186550763-0.897986732066003j
-63.8+0j,2+0j,-0.510927822995862-0.883536532717728j
-63.78+0j,2+0j,-0.509172745302243-0.868497524034198j
-63.76+0j,2+0j,-0.501450606756565-0.855470951013019j
-63.74+0j,2+0j,-0.48909532640848-0.846710753057098j
-63.72+0j,2+0j,-0.474242667865106-0.843733574684148j
-63.7+0j,2+0j,-0.45946104584903-0.847056192251708j
-63.68+0j,2+0j,-0.447307380255931-0.856105815092827j
-63.66+0j,2+0j,-0.4398848020677-0.869318829961393j
-63.64+0j,2+0j,-0.43847871864273-0.884410966001588j
-63.62+0j,2+0j,-0.443334214918646-0.898772200377478j
-63.6+0j,2+0j,-0.453613338442661-0.909918133115022j
-63.58+0j,2+0j,-0.467539712159535-0.915919770922544j
-63.56+0j,2+0j,-0.482705517770743-0.91573737059847j
-63.54+0j,2+0j,-0.496487798474007-0.909400565331564j
-63.52+0j,2+0j,-0.506502103919243-0.898003568984218j
-63.5+0j,2+0j,-0.511015018819939-0.883516231077969j
-63.48+0j,2+0j,-0.509244204763369-0.868443568949234j
-63.46+0j,2+0j,-0.501494020438055-0.855392623430382j
-63.44+0j,2+0j,-0.489103210602794-0.846621533304034j
-63.42+0j,2+0j,-0.474213654543287-0.843648822494012j
-63.4+0j,2+0j,-0.459400119953989-0.846990502538189j
-63.38+0j,2+0j,-0.447225023173341-0.856070504675449j
-63.36+0j,2+0j,-0.439795188452866-0.869319988021248j
-63.34+0j,2+0j,-0.438397276815155-0.884448404100302j
-63.32+0j,2+0j,-0.443274970701468-0.898839483077763j
-63.3+0j,2+0j,-0.4535864997258-0.910003684233839j
-63.28+0j,2+0j,-0.467549910144572-0.916008865246444j
-63.26+0j,2+0j,-0.482751007905448-0.915814668380542j
-63.24+0j,2+0j,-0.496560758933138-0.909452753339426j
-63.22+0j,2+0j,-0.50658998055609-0.898021653399596j
-63.2+0j,2+0j,-0.511102685321697-0.883497087362134j
-63.18+0j,2+0j,-0.509316566320411-0.868390481607156j
-63.16+0j,2+0j,-0.501538612768463-0.855314722443074j
-63.14+0j,2+0j,-0.489112346843649-0.846532223935367j
-63.12+0j,2+0j,-0.474185750234924-0.843563478520159j
-63.1+0j,2+0j,-0.459339967744095-0.846923819844291j
-63.08+0j,2+0j,-0.447142969628553-0.856033970756462j
-63.06+0j,2+0j,-0.439705354375666-0.869319903103572j
-63.04+0j,2+0j,-0.438315127185643-0.884484794758646j
-63.02+0j,2+0j,-0.443214652429857-0.898906095663885j
-63+0j,2+0j,-0.453558405503379-0.910089059581509j
-62.98+0j,2+0j,-0.467558887893538-0.916098309956356j
-62.96+0j,2+0j,-0.482795524305604-0.915892783571424j
-62.94+0j,2+0j,-0.496633161338737-0.909506085670223j
-62.92+0j,2+0j,-0.506677812555907-0.898041011982114j
-62.9+0j,2+0j,-0.511190829781527-0.883479127563162j
-62.88+0j,2+0j,-0.509389847213463-0.868338282829183j
-62.86+0j,2+0j,-0.501584407996454-0.855237260086728j
-62.84+0j,2+0j,-0.489122762217287-0.846442826095507j
-62.82+0j,2+0j,-0.474158980190276-0.843477532786448j
-62.8+0j,2+0j,-0.459280608263949-0.846856124765496j
-62.78+0j,2+0j,-0.447061229150779-0.855996187829668j
-62.76+0j,2+0j,-0.439615298175284-0.869318547991497j
-62.74+0j,2+0j,-0.438232257158051-0.884520113748346j
-62.72+0j,2+0j,-0.443153238717839-0.898972021092609j
-62.7+0j,2+0j,-0.453529029270548-0.910174252266442j
-62.68+0j,2+0j,-0.467566618349106-0.916188109532962j
-62.66+0j,2+0j,-0.48283904403652-0.915971731282568j
-62.64+0j,2+0j,-0.496704990854786-0.9095605854851j
-62.62+0j,2+0j,-0.506765595769175-0.898061671962717j
-62.6+0j,2+0j,-0.511279459484654-0.883462378286908j
-62.58+0j,2+0j,-0.509464064936487-0.868286993995607j
-62.56+0j,2+0j,-0.501631430830699-0.855160248805505j
-62.54+0j,2+0j,-0.489134484397283-0.84635334111557j
-62.52+0j,2+0j,-0.474133370273283-0.843390975248604j
-62.5+0j,2+0j,-0.459222061092212-0.846787397585135j
-62.48+0j,2+0j,-0.446979811631074-0.855957129885755j
-62.46+0j,2+0j,-0.439525018317419-0.869315894860202j
-62.44+0j,2+0j,-0.438148654004612-0.884554336233168j
-62.42+0j,2+0j,-0.44309070781148-0.899037241817684j
-62.4+0j,2+0j,-0.453498343980919-0.910259255086362j
-62.38+0j,2+0j,-0.467573073831699-0.91627826839293j
-62.36+0j,2+0j,-0.482881543567796-0.9160515268201j
-62.34+0j,2+0j,-0.496776232179174-0.909616276365871j
-62.32+0j,2+0j,-0.506853325790922-0.898083661147133j
-62.3+0j,2+0j,-0.511368581716397-0.883446866769387j
-62.28+0j,2+0j,-0.509539237240031-0.868236637063595j
-62.26+0j,2+0j,-0.501679706449519-0.855083701467193j
-62.24+0j,2+0j,-0.489147541659644-0.846263770523362j
-62.22+0j,2+0j,-0.474108946979456-0.843303795797218j
-62.2+0j,2+0j,-0.459164346359196-0.846717618269859j
-62.18+0j,2+0j,-0.446898727336632-0.855916770400955j
-62.16+0j,2+0j,-0.439434513402693-0.869311915260874j
-62.14+0j,2+0j,-0.438064304867098-0.884587436750672j
-62.12+0j,2+0j,-0.443027037582545-0.899101739772698j
-62.1+0j,2+0j,-0.453466322033699-0.91034406051513j
-62.08+0j,2+0j,-0.467578226022452-0.916368790882108j
-62.06+0j,2+0j,-0.482922998754931-0.91613218568552j
-62.04+0j,2+0j,-0.496846869527122-0.90967318232316j
-62.02+0j,2+0j,-0.506940997948825-0.898107007930139j
-62+0j,2+0j,-0.511458203757074-0.883432620894715j
-61.98+0j,2+0j,-0.509615382133844-0.86818723458565j
-61.96+0j,2+0j,-0.501729260510854-0.855007631379107j
-61.94+0j,2+0j,-0.489161962898315-0.846174116053838j
-61.92+0j,2+0j,-0.474085737454309-0.843215984261002j
-61.9+0j,2+0j,-0.459107484765101-0.846646766465106j
-61.88+0j,2+0j,-0.446817986925623-0.855875082325482j
-61.86+0j,2+0j,-0.439343782175556-0.869306580104021j
-61.84+0j,2+0j,-0.437979196758182-0.884619389193334j
-61.82+0j,2+0j,-0.442962205522062-0.899165496353254j
-61.8+0j,2+0j,-0.453432935260553-0.910428660689046j
-61.78+0j,2+0j,-0.467582045945493-0.916459681268308j
-61.76+0j,2+0j,-0.482963384820209-0.916213723576293j
-61.74+0j,2+0j,-0.496916886613924-0.909731327804719j
-61.72+0j,2+0j,-0.507028607290822-0.898131741310149j
-61.7+0j,2+0j,-0.511548332876598-0.883419669213455j
-61.68+0j,2+0j,-0.509692517889406-0.868138809728619j
-61.66+0j,2+0j,-0.501780119162311-0.854932052304468j
-61.64+0j,2+0j,-0.489177777641088-0.846084379660021j
-61.62+0j,2+0j,-0.474063769512427-0.843127530410325j
-61.6+0j,2+0j,-0.459051497598881-0.846574821490583j
-61.58+0j,2+0j,-0.446737601462632-0.855832038071716j
-61.56+0j,2+0j,-0.439252823533633-0.869299859642306j
-61.54+0j,2+0j,-0.437893316563018-0.884650166789086j
-61.52+0j,2+0j,-0.442896188733803-0.899228492398416j
-61.5+0j,2+0j,-0.453398154912166-0.910513047392578j
-61.48+0j,2+0j,-0.467584503949853-0.91655094373371j
-61.46+0j,2+0j,-0.483002676333021-0.916296156386269j
-61.44+0j,2+0j,-0.496986266637078-0.90979073770383j
-61.42+0j,2+0j,-0.507116148572138-0.898157890904231j
-61.4+0j,2+0j,-0.511638976328715-0.883408040961678j
-61.38+0j,2+0j,-0.509770663042421-0.86809138629355j
-61.36+0j,2+0j,-0.501832309051498-0.854856978479525j
-61.34+0j,2+0j,-0.489195016066064-0.845994563524496j
-61.32+0j,2+0j,-0.474043071657101-0.843038423961027j
-61.3+0j,2+0j,-0.458996406757864-0.846501762335733j
-61.28+0j,2+0j,-0.446657582434778-0.855787609502077j
-61.26+0j,2+0j,-0.439161636537514-0.869291723452974j
-61.24+0j,2+0j,-0.437806651041038-0.884679742081138j
-61.22+0j,2+0j,-0.442828963927789-0.899290708171626j
-61.2+0j,2+0j,-0.453361951644371-0.910597212043415j
-61.18+0j,2+0j,-0.467585569690744-0.916642582366835j
-61.16+0j,2+0j,-0.483040847189411-0.916379500205954j
-61.14+0j,2+0j,-0.497054992257687-0.909851437367878j
-61.12+0j,2+0j,-0.507203616241775-0.898185486963475j
-61.1+0j,2+0j,-0.511730141344874-0.883397766080572j
-61.08+0j,2+0j,-0.50984983639517-0.868044988736072j
-61.06+0j,2+0j,-0.501885857336523-0.854782424631325j
-61.04+0j,2+0j,-0.48921370901841-0.845904670071361j
-61.02+0j,2+0j,-0.474023673100736-0.842948654578546j
-61+0j,2+0j,-0.458942234767989-0.84642756765527j
-60.98+0j,2+0j,-0.446577941768436-0.855741767916672j
-60.96+0j,2+0j,-0.439070220421084-0.869282140419616j
-60.94+0j,2+0j,-0.437719186828008-0.884708086907179j
-60.92+0j,2+0j,-0.442760507413627-0.899352123340696j
-60.9+0j,2+0j,-0.453324295504053-0.910681145676967j
-60.88+0j,2+0j,-0.467585212110215-0.916734601154061j
-60.86+0j,2+0j,-0.483077870591008-0.916463771322601j
-60.84+0j,2+0j,-0.49712304558117-0.90991345260702j
-60.82+0j,2+0j,-0.507291004428332-0.89821456038886j
-60.8+0j,2+0j,-0.511821835127715-0.883388875236695j
-60.78+0j,2+0j,-0.509930057018791-0.867999642187614j
-60.76+0j,2+0j,-0.5019407916967-0.854708405996185j
-60.74+0j,2+0j,-0.489233888027815-0.845814701978852j
-60.72+0j,2+0j,-0.474005603785769-0.842858211882375j
-60.7+0j,2+0j,-0.458889004804899-0.84635221576468j
-60.68+0j,2+0j,-0.446498691846732-0.855694484040595j
-60.66+0j,2+0j,-0.438978574602329-0.86927107871355j
-60.64+0j,2+0j,-0.437630910438321-0.884735172377814j
-60.62+0j,2+0j,-0.442690795093881-0.899412716957191j
-60.6+0j,2+0j,-0.453285155914574-0.910764838930101j
-60.58+0j,2+0j,-0.467583399417335-0.916827003970697j
-60.56+0j,2+0j,-0.483113719023102-0.916548986220128j
-60.54+0j,2+0j,-0.497190408137191-0.909976809703012j
-60.52+0j,2+0j,-0.507378306925255-0.898245142747448j
-60.5+0j,2+0j,-0.511914064844142-0.883381399842832j
-60.48+0j,2+0j,-0.510011344255443-0.867955372477368j
-60.46+0j,2+0j,-0.501997140343461-0.854634938338919j
-60.44+0j,2+0j,-0.489255585326201-0.845724662192451j
-60.42+0j,2+0j,-0.473988894406399-0.842767085450856j
-60.4+0j,2+0j,-0.45883674071572-0.846275684635807j
-60.38+0j,2+0j,-0.446419845527689-0.855645728011013j
-60.36+0j,2+0j,-0.438886698694722-0.869258505774522j
-60.34+0j,2+0j,-0.437541808267588-0.884760968854314j
-60.32+0j,2+0j,-0.442619802457383-0.899472467435016j
-60.3+0j,2+0j,-0.453244501660985-0.91084828202429j
-60.28+0j,2+0j,-0.467580099067611-0.91691979457153j
-60.26+0j,2+0j,-0.483148364232074-0.916635161578812j
-60.24+0j,2+0j,-0.497257060858813-0.910041535418156j
-60.22+0j,2+0j,-0.507465517175385-0.898277266289058j
-60.2+0j,2+0j,-0.512006837617963-0.883375372079588j
-60.18+0j,2+0j,-0.510093717720344-0.867912206155012j
-60.16+0j,2+0j,-0.502054932031508-0.854562037972862j
-60.14+0j,2+0j,-0.489278833866153-0.845634553938723j
-60.12+0j,2+0j,-0.473973576430969-0.842675264826347j
-60.1+0j,2+0j,-0.458785467041709-0.846197951892452j
-60.08+0j,2+0j,-0.446341416163149-0.855595469363947j
-60.06+0j,2+0j,-0.438794592519186-0.869244388290859j
-60.04+0j,2+0j,-0.437451866595504-0.884785445925582j
-60.02+0j,2+0j,-0.442547504572453-0.899531352528078j
-60+0j,2+0j,-0.453202300874709-0.910931464747913j
-59.98+0j,2+0j,-0.467575277741925-0.917012976580885j
-59.96+0j,2+0j,-0.48318177720194-0.916722314274788j
-59.94+0j,2+0j,-0.49732298406088-0.910107657004336j
-59.92+0j,2+0j,-0.507552628254787-0.898310963963442j
-59.9+0j,2+0j,-0.512100160522078-0.883370824917619j
-59.88+0j,2+0j,-0.510177197303668-0.867870170514295j
-59.86+0j,2+0j,-0.502114196070098-0.854489721780625j
-59.84+0j,2+0j,-0.489303667339688-0.845544380739716j
-59.82+0j,2+0j,-0.473959682125111-0.842582739520778j
-59.8+0j,2+0j,-0.458735209041689-0.846118994806044j
-59.78+0j,2+0j,-0.446263417618542-0.85554367702069j
-59.76+0j,2+0j,-0.438702256116627-0.869228692179109j
-59.74+0j,2+0j,-0.437361071589039-0.88480857238435j
-59.72+0j,2+0j,-0.442473876080159-0.899589349307255j
-59.7+0j,2+0j,-0.453158521017984-0.91101437643789j
-59.68+0j,2+0j,-0.467568901324693-0.917106553482113j
-59.66+0j,2+0j,-0.483213928130175-0.916810461379288j
-59.64+0j,2+0j,-0.497388157417456-0.910175202212241j
-59.62+0j,2+0j,-0.507639632855918-0.89834626943777j
-59.6+0j,2+0j,-0.512194040570164-0.88336779214061j
-59.58+0j,2+0j,-0.51026180317229-0.867829293617427j
-59.56+0j,2+0j,-0.50217496233464-0.854418007235817j
-59.54+0j,2+0j,-0.489330120197686-0.845454146428127j
-59.52+0j,2+0j,-0.473947244575688-0.842489499021607j
-59.5+0j,2+0j,-0.458685992716418-0.846038790291352j
-59.48+0j,2+0j,-0.446185864293392-0.855490319274049j
-59.46+0j,2+0j,-0.43860968976117-0.869211382562963j
-59.44+0j,2+0j,-0.437269409305985-0.884830316202531j
-59.42+0j,2+0j,-0.442398891187503-0.899646434136321j
-59.4+0j,2+0j,-0.453113128867855-0.911097005960437j
-59.38+0j,2+0j,-0.467560934881396-0.9172005286065j
-59.36+0j,2+0j,-0.483244786402568-0.916899620157648j
-59.34+0j,2+0j,-0.497452559938508-0.910244199300617j
-59.32+0j,2+0j,-0.507726523269984-0.898383217114717j
-59.3+0j,2+0j,-0.512288484707901-0.883366308368973j
-59.28+0j,2+0j,-0.510347555771399-0.867789604320419j
-59.26+0j,2+0j,-0.502237261278405-0.85434691242549j
-59.24+0j,2+0j,-0.489358227669858-0.845363855163133j
-59.22+0j,2+0j,-0.473936297715484-0.842395532798236j
-59.2+0j,2+0j,-0.458637844833809-0.845957314902301j
-59.18+0j,2+0j,-0.446108771142724-0.855435363774211j
-59.16+0j,2+0j,-0.438516893973972-0.86919242375163j
-59.14+0j,2+0j,-0.437176865698796-0.884850644505753j
-59.12+0j,2+0j,-0.44232252366062-0.899702582647136j
-59.1+0j,2+0j,-0.453066090499754-0.911179341691045j
-59.08+0j,2+0j,-0.467551342635434-0.917294905121602j
-59.06+0j,2+0j,-0.483274320567225-0.916989808068042j
-59.04+0j,2+0j,-0.497516169945519-0.910314677045723j
-59.02+0j,2+0j,-0.507813291368444-0.898421842151033j
-59+0j,2+0j,-0.512383499803576-0.883366409084318j
-58.98+0j,2+0j,-0.510434475825836-0.867751132299217j
-58.96+0j,2+0j,-0.502301123944512-0.854276456073678j
-58.94+0j,2+0j,-0.489388025785139-0.845273511446999j
-58.92+0j,2+0j,-0.473926876348752-0.842300830308871j
-58.9+0j,2+0j,-0.458590792955093-0.845874544827873j
-58.88+0j,2+0j,-0.446032153699428-0.855378777514273j
-58.86+0j,2+0j,-0.438423869537819-0.869171779217541j
-58.84+0j,2+0j,-0.437083426618887-0.884869523547035j
-58.82+0j,2+0j,-0.442244746817923-0.899757769713671j
-58.8+0j,2+0j,-0.453017371270744-0.911261371493547j
-58.78+0j,2+0j,-0.467540087944178-0.917389686018892j
-58.76+0j,2+0j,-0.483302498307735-0.917081042759904j
-58.74+0j,2+0j,-0.497578965046234-0.910386664750839j
-58.72+0j,2+0j,-0.507899928583812-0.898462180476444j
-58.7+0j,2+0j,-0.512479092638194-0.883368130654741j
-58.68+0j,2+0j,-0.510522584341356-0.867713908077004j
-58.66+0j,2+0j,-0.502366581978062-0.854206657565726j
-58.64+0j,2+0j,-0.489419551392888-0.845183120142501j
-58.62+0j,2+0j,-0.473919016177593-0.842205381007879j
-58.6+0j,2+0j,-0.458544865462056-0.84579045588807j
-58.58+0j,2+0j,-0.445956028097459-0.855320526815566j
-58.56+0j,2+0j,-0.43833061751242-0.86914941157338j
-58.54+0j,2+0j,-0.436989077821287-0.88488691867947j
-58.52+0j,2+0j,-0.442165533523301-0.899811969425179j
-58.5+0j,2+0j,-0.452966935802346-0.911343082698299j
-58.48+0j,2+0j,-0.467527133274402-0.917484874100774j
-58.46+0j,2+0j,-0.483329286415219-0.917173342072061j
-58.44+0j,2+0j,-0.497640922108392-0.91046019225587j
-58.42+0j,2+0j,-0.50798642588942-0.898504268813298j
-58.4+0j,2+0j,-0.512575269894949-0.883371510360881j
-58.38+0j,2+0j,-0.510611902605584-0.867677963052304j
-58.36+0j,2+0j,-0.502433667638528-0.854137536973732j
-58.34+0j,2+0j,-0.489452842184493-0.84509268649114j
-58.32+0j,2+0j,-0.473912753829262-0.842109174353666j
-58.3+0j,2+0j,-0.458500091585195-0.845705023530042j
-58.28+0j,2+0j,-0.44588041109613-0.855260577312564j
-58.26+0j,2+0j,-0.4382371392505-0.869125282548407j
-58.24+0j,2+0j,-0.436893804969741-0.884902794328028j
-58.22+0j,2+0j,-0.442084856179307-0.899865155058285j
-58.2+0j,2+0j,-0.452914747962873-0.911424462079346j
-58.18+0j,2+0j,-0.46751244017684-0.917580471966861j
-58.16+0j,2+0j,-0.483354650759535-0.917266724030509j
-58.14+0j,2+0j,-0.497702017232338-0.910535289947106j
-58.12+0j,2+0j,-0.508072773778395-0.898548144696479j
-58.1+0j,2+0j,-0.512672038148069-0.883376586422871j
-58.08+0j,2+0j,-0.510702452188756-0.867643329528174j
-58.06+0j,2+0j,-0.502502413812371-0.854069115083036j
-58.04+0j,2+0j,-0.489487936715674-0.845002216132262j
-58.02+0j,2+0j,-0.473908126884358-0.84201219981711j
-58+0j,2+0j,-0.458456501432954-0.845618222824339j
-57.98+0j,2+0j,-0.445805320105346-0.855198893937565j
-57.96+0j,2+0j,-0.438143436414682-0.869099352964144j
-57.94+0j,2+0j,-0.436797593642276-0.88491711396039j
-57.92+0j,2+0j,-0.442002686720355-0.89991729904795j
-57.9+0j,2+0j,-0.45286077084945-0.911505495830647j
-57.88+0j,2+0j,-0.46749596925995-0.917676481999505j
-57.86+0j,2+0j,-0.483378556259364-0.917361206845833j
-57.84+0j,2+0j,-0.497762225722651-0.91061198876698j
-57.82+0j,2+0j,-0.508158962241572-0.898593846494049j
-57.8+0j,2+0j,-0.512769403850988-0.883383398028132j
-57.78+0j,2+0j,-0.510794254944226-0.867610040742568j
-57.76+0j,2+0j,-0.502572854025739-0.854001413419695j
-57.74+0j,2+0j,-0.489524874429451-0.8449117151231j
-57.72+0j,2+0j,-0.473905173905975-0.841914446890574j
-57.7+0j,2+0j,-0.458414126022183-0.845530028461266j
-57.68+0j,2+0j,-0.445730773211978-0.855135440904994j
-57.66+0j,2+0j,-0.438049510995259-0.869071582709258j
-57.64+0j,2+0j,-0.436700429337254-0.884929840056697j
-57.62+0j,2+0j,-0.441918996605973-0.899968372957354j
-57.6+0j,2+0j,-0.452804966769546-0.911586169541213j
-57.58+0j,2+0j,-0.467477680162928-0.917772906348554j
-57.56+0j,2+0j,-0.483400966851238-0.917456808910241j
-57.54+0j,2+0j,-0.497821522058541-0.910690320223985j
-57.52+0j,2+0j,-0.508244980744429-0.898641413428333j
-57.5+0j,2+0j,-0.512867373323805-0.883391985360108j
-57.48+0j,2+0j,-0.510887333008665-0.867578130899697j
-57.46+0j,2+0j,-0.502645022457526-0.853934454279238j
-57.44+0j,2+0j,-0.489563695679636-0.844821189959744j
-57.42+0j,2+0j,-0.473903934469846-0.841815905097545j
-57.4+0j,2+0j,-0.458372997309575-0.845440414747478j
-57.38+0j,2+0j,-0.445656789207355-0.855070181695405j
